uframe_route,filename_mask,reference_designator,data_source,status,notes
# Ingest.zplsc-c-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl37/zplsc/*.zplsc.log,CE09OSSM-MFD37-07-ZPLSCC000,recovered_host,Not Expected,DCL failed
Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/cpm2/syslog/cpm_status.txt,CE09OSSM-RIC21-00-CPMENG000,recovered_host,Available,This is a single file updated every minute. There will only be 1 of these files and the data in it will be from the last update.
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl26/syslog/*.syslog.log,CE09OSSM-RID26-00-DCLENG000,recovered_host,Available,
Ingest.adcpt-acfgm-dcl-pd0_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl26/adcpt/*.adcpt.log,CE09OSSM-RID26-01-ADCPTC000,recovered_host,Available,
Ingest.adcps-jln_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl26/ADCPT_*/*adcpt*.000,CE09OSSM-RID26-01-ADCPTC000,recovered_inst,Available,
Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl26/velpt2/*.velpt2.log,CE09OSSM-RID26-04-VELPTA000,recovered_host,Available,
Ingest.velpt-ab_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl26/VELPT_*/*velpt*.aqd,CE09OSSM-RID26-04-VELPTA000,recovered_inst,Available,
Ingest.phsen-abcdef-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl26/phsen/*.phsen.log,CE09OSSM-RID26-06-PHSEND000,recovered_host,Available,
Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl26/PHSEN_*/*phsen*.txt,CE09OSSM-RID26-06-PHSEND000,recovered_inst,Available,
Ingest.nutnr-b-dcl-conc_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl26/nutnr/*.nutnr.log,CE09OSSM-RID26-07-NUTNRB000,recovered_host,Available,
Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl26/NUTNR_*/*nutnr*/*SCH*.DAT,CE09OSSM-RID26-07-NUTNRB000,recovered_inst,Available,
Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl26/spkir/*.spkir.log,CE09OSSM-RID26-08-SPKIRB000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl27/syslog/*.syslog.log,CE09OSSM-RID27-00-DCLENG000,recovered_host,Available,
Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl27/optaa1/*.optaa1.log,CE09OSSM-RID27-01-OPTAAD000,recovered_host,Available,
Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl27/flort/*.flort.log,CE09OSSM-RID27-02-FLORTD000,recovered_host,Available,
Ingest.ctdbp-cdef-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl27/ctdbp1/*.ctdbp1.log,CE09OSSM-RID27-03-CTDBPC000,recovered_host,Available,
Ingest.ctdbp-cdef_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl27/CTDBP_*/*.hex,CE09OSSM-RID27-03-CTDBPC000,recovered_inst,Available,
Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl27/dosta/*.dosta.log,CE09OSSM-RID27-04-DOSTAD000,recovered_host,Available,
#,,CE09OSSM-RID27-04-DOSTAD000,recovered_inst,Missing,
Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/irid2shore/cpm_status.*.txt,CE09OSSM-SBC11-00-CPMENG000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl11/syslog/*.syslog.log,CE09OSSM-SBD11-00-DCLENG000,recovered_host,Available,
#Ingest.mopak-o-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl11/mopak/*.mopak.log,CE09OSSM-SBD11-01-MOPAK0000,recovered_host,Available,Temporarily disabled for mass ingestions
#Ingest.hyd_o_dcl_recovered,,CE09OSSM-SBD11-02-HYDGN0000,recovered_host,Missing,
Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl11/velpt1/*.velpt1.log,CE09OSSM-SBD11-04-VELPTA000,recovered_host,Available,
Ingest.velpt-ab_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl11/VELPT_*/*velpt*.aqd,CE09OSSM-SBD11-04-VELPTA000,recovered_inst,Available,
Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl11/metbk/*.metbk.log,CE09OSSM-SBD11-06-METBKA000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl12/syslog/*.syslog.log,CE09OSSM-SBD12-00-DCLENG000,recovered_host,Available,
#Ingest.hyd_o_dcl_recovered,,CE09OSSM-SBD12-03-HYDGN0000,recovered_host,Missing,
Ingest.pco2a-a-dcl_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl12/pco2a/*.pco2a.log,CE09OSSM-SBD12-04-PCO2AA000,recovered_host,Available,
Ingest.wavss-a-dcl-full_recovered,/omc_data/whoi/OMC/CE09OSSM/R00002/cg_data/dcl12/wavss/*.wavss.log,CE09OSSM-SBD12-05-WAVSSA000,recovered_host,Available,
# ,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl12/PCO2A_*/*poc2a*.log,CE09OSSM-SBD12-04-PCO2AA000,recovered_inst,Pending,No driver for this recovered instrument
# ,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl12/WAVSS_*/ce09ossm_wavss_*/,CE09OSSM-SBD12-05-WAVSSA000,recovered_inst,Missing,No driver for this recovered instrument
#,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl37/ZPLSC_*/*zplsc*/*.log,CE09OSSM-MFD37-07-ZPLSCC000,recovered_inst,Missing,No recovered ZPLSC parser
# ,/omc_data/whoi/OMC/CE09OSSM/R00002/instrmts/dcl37/CAMDS_*/*camds*/dcim/*.png,CE09OSSM-MFD37-06-CAMDSA000,recovered_host,Not Expected,DCL failed
# ,,CE09OSSM-MFD37-06-CAMDSA000,recovered_inst,Missing,
