uframe_route,filename_mask,reference_designator,data_source,status,notes
Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl11/hyd*/*.hyd*.log,CE02SHSM-SBD11-02-HYDGN0000,recovered_host,Available,
Ingest.velpt-ab-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl11/velpt*/*.velpt*.log,CE02SHSM-SBD11-04-VELPTA000,recovered_host,Available,
Ingest.velpt-ab_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/instrmts/dcl11/VELPT_*/*velpt*.aqd,CE02SHSM-SBD11-04-VELPTA000,recovered_inst,Available,
Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl11/metbk/*.metbk.log,CE02SHSM-SBD11-06-METBKA000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl12/syslog/*.syslog.log,CE02SHSM-SBD12-00-DCLENG000,recovered_host,Available,
Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl12/hyd*/*.hyd*.log,CE02SHSM-SBD12-03-HYDGN0000,recovered_host,Available,
Ingest.pco2a-a-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl12/pco2a/*.pco2a.log,CE02SHSM-SBD12-04-PCO2AA000,recovered_host,Available,
Ingest.wavss-a-dcl-full_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl12/wavss/*.wavss.log,CE02SHSM-SBD12-05-WAVSSA000,recovered_host,Available,
Ingest.fdchp-a-dcl_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/cg_data/dcl12/fdchp/*.fdchp.log,CE02SHSM-SBD12-08-FDCHPA000,recovered_host,Available,
Ingest.fdchp-a_recovered,/omc_data/whoi/OMC/CE02SHSM/R00003/instrmts/dcl12/FDCHP_*/*fdchp*/*/fdchp*.dat,CE02SHSM-SBD12-08-FDCHPA000,recovered_inst,Available,
# ,/omc_data/whoi/OMC/CE02SHSM/R00003/instrmts/dcl12/PCO2A_*/*poc2a*.log,CE02SHSM-SBD12-04-PCO2AA000,recovered_inst,Missing,
# ,/omc_data/whoi/OMC/CE02SHSM/R00003/instrmts/dcl12/WAVSS_*/,CE02SHSM-SBD12-05-WAVSSA000,recovered_inst,Pending,
