uframe_route,filename_mask,reference_designator,data_source,status,notes
#Ingest.ctdbp-p_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDBP_sn16-50077/,GS01SUMO-RII11-02-CTDBPP031,recovered_inst,Not Expected,No data available
Ingest.ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp01/ctdbp01*.DAT,GS01SUMO-RII11-02-CTDBPP031,recovered_host,Available,
Ingest.ctdbp-p_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDBP_sn16-50124/SBE*.hex,GS01SUMO-RII11-02-CTDBPP032,recovered_inst,Available,
Ingest.ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp02/ctdbp02*.DAT,GS01SUMO-RII11-02-CTDBPP032,recovered_host,Available,
Ingest.ctdbp-p_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDBP_sn16-50125/SBE*.hex,GS01SUMO-RII11-02-CTDBPP033,recovered_inst,Available,
Ingest.ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp03/ctdbp03*.DAT,GS01SUMO-RII11-02-CTDBPP033,recovered_host,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo01/*.DAT,GS01SUMO-RII11-02-CTDMOQ011,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13558/*.hex,GS01SUMO-RII11-02-CTDMOQ011,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo02/*.DAT,GS01SUMO-RII11-02-CTDMOQ012,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13559/*.hex,GS01SUMO-RII11-02-CTDMOQ012,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo03/*.DAT,GS01SUMO-RII11-02-CTDMOQ013,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13562/*.hex,GS01SUMO-RII11-02-CTDMOQ013,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo04/*.DAT,GS01SUMO-RII11-02-CTDMOQ014,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13576/*.hex,GS01SUMO-RII11-02-CTDMOQ014,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo05/*.DAT,GS01SUMO-RII11-02-CTDMOQ015,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13577/*.hex,GS01SUMO-RII11-02-CTDMOQ015,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo06/*.DAT,GS01SUMO-RII11-02-CTDMOQ016,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13587/*.hex,GS01SUMO-RII11-02-CTDMOQ016,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo07/*.DAT,GS01SUMO-RII11-02-CTDMOQ017,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13588/*.hex,GS01SUMO-RII11-02-CTDMOQ017,recovered_inst,Available,
#Ingest.ctdmo-ghqr-imodem_recovered,,GS01SUMO-RII11-02-CTDMOQ031,recovered_host,Not Deployed,Not deployed
#Ingest.ctdmo-ghqr_recovered,,GS01SUMO-RII11-02-CTDMOQ031,recovered_inst,Not Deployed,Not deployed
#Ingest.ctdmo-ghqr-imodem_recovered,,GS01SUMO-RII11-02-CTDMOQ033,recovered_host,Not Deployed,Not deployed
#Ingest.ctdmo-ghqr_recovered,,GS01SUMO-RII11-02-CTDMOQ033,recovered_inst,Not Deployed,Not deployed
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo08/*.DAT,GS01SUMO-RII11-02-CTDMOR018,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-11486/*.hex,GS01SUMO-RII11-02-CTDMOR018,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo09/*.DAT,GS01SUMO-RII11-02-CTDMOR019,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13628/*.hex,GS01SUMO-RII11-02-CTDMOR019,recovered_inst,Available,
Ingest.ctdmo-ghqr-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdmo10/*.DAT,GS01SUMO-RII11-02-CTDMOR020,recovered_host,Available,
Ingest.ctdmo-ghqr_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/CTDMO_sn37-13654/*.hex,GS01SUMO-RII11-02-CTDMOR020,recovered_inst,Available,
Ingest.dosta-abcdjm-ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp01/ctdbp01*.DAT,GS01SUMO-RII11-02-DOSTAD031,recovered_host,Available,
Ingest.dosta-abcdjm-ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp02/ctdbp02*.DAT,GS01SUMO-RII11-02-DOSTAD032,recovered_host,Available,
Ingest.dosta-abcdjm-ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp03/ctdbp03*.DAT,GS01SUMO-RII11-02-DOSTAD033,recovered_host,Available,
Ingest.flord-g-ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp01/ctdbp01*.DAT,GS01SUMO-RII11-02-FLORDG031,recovered_host,Available,
Ingest.flord-g-ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp02/ctdbp02*.DAT,GS01SUMO-RII11-02-FLORDG032,recovered_host,Available,
Ingest.flord-g-ctdbp-p-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/ctdbp03/ctdbp03*.DAT,GS01SUMO-RII11-02-FLORDG033,recovered_host,Available,
Ingest.pco2w-abc-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/pco2w1/pco2w1*.DAT,GS01SUMO-RII11-02-PCO2WC051,recovered_host,Available,
Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/PCO2W_snC0130/SAMI*.txt,GS01SUMO-RII11-02-PCO2WC051,recovered_inst,Available,
Ingest.pco2w-abc-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/pco2w2/pco2w2*.DAT,GS01SUMO-RII11-02-PCO2WC052,recovered_host,Available,
Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/PCO2W_snC0129/SAMI*.txt,GS01SUMO-RII11-02-PCO2WC052,recovered_inst,Available,
Ingest.pco2w-abc-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/pco2w3/pco2w3*.DAT,GS01SUMO-RII11-02-PCO2WC053,recovered_host,Available,
Ingest.pco2w-abc_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/PCO2W_snC0128/SAMI*.txt,GS01SUMO-RII11-02-PCO2WC053,recovered_inst,Available,
Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/phsen1/phsen1*.DAT,GS01SUMO-RII11-02-PHSENE041,recovered_host,Available,
Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/PHSEN_snP0176/SAMI*.txt,GS01SUMO-RII11-02-PHSENE041,recovered_inst,Available,
Ingest.phsen-abcdef-imodem_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/imm/phsen2/phsen2*.DAT,GS01SUMO-RII11-02-PHSENE042,recovered_host,Available,
Ingest.phsen-abcdef_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/imm/PHSEN_snP0177/SAMI*.txt,GS01SUMO-RII11-02-PHSENE042,recovered_inst,Available,
Ingest.cg-cpm-eng-cpm_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/cpm1/irid2shore/cpm_status*.txt,GS01SUMO-SBC11-00-CPMENG000,recovered_host,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/syslog/*syslog.log,GS01SUMO-SBD11-00-DCLENG000,recovered_host,Available,
Ingest.mopak-o-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/mopak/*.mopak.log,GS01SUMO-SBD11-01-MOPAK0000,recovered_host,Available,
Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/hyd1/*hyd1.log,GS01SUMO-SBD11-03-HYDGN0000,recovered_host,Available,
Ingest.dosta-abcdjm-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/dosta1/*.dosta1.log,GS01SUMO-SBD11-04-DOSTAD000,recovered_host,Available,
Ingest.spkir-abj-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/spkir1/*.spkir1.log,GS01SUMO-SBD11-05-SPKIRB000,recovered_host,Available,
Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/metbk1/*.metbk1.log,GS01SUMO-SBD11-06-METBKA000,recovered_host,Available,
Ingest.nutnr-b-dcl-full_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl11/nutnr1/*.nutnr1.log,GS01SUMO-SBD11-08-NUTNRB000,recovered_host,Available,
Ingest.nutnr-b_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl11/NUTNR_sn277/*.DAT,GS01SUMO-SBD11-08-NUTNRB000,recovered_inst,Available,
Ingest.cg-dcl-eng-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/syslog/*syslog.log,GS01SUMO-SBD12-00-DCLENG000,recovered_host,Available,
Ingest.optaa-dj-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/optaa1/*.optaa1.log,GS01SUMO-SBD12-01-OPTAAD000,recovered_host,Available,
Ingest.flort-dj-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/flort1/*.flort1.log,GS01SUMO-SBD12-02-FLORTD000,recovered_host,Available,
Ingest.hyd-o-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/hyd2/*hyd2.log,GS01SUMO-SBD12-03-HYDGN0000,recovered_host,Available,
Ingest.pco2a-a-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/pco2a/*.pco2a.log,GS01SUMO-SBD12-04-PCO2AA000,recovered_host,Available,
Ingest.wavss-a-dcl-full_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/wavss/*.wavss.log,GS01SUMO-SBD12-05-WAVSSA000,recovered_host,Available,
Ingest.metbk-a-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/metbk2/*.metbk2.log,GS01SUMO-SBD12-06-METBKA000,recovered_host,Available,
Ingest.fdchp-a-dcl_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/cg_data/dcl12/fdchp/*.fdchp.log,GS01SUMO-SBD12-08-FDCHPA000,recovered_host,Available,
Ingest.fdchp-a_recovered,/omc_data/whoi/OMC/GS01SUMO/R00002/instruments/dcl12/FDCHP_sn022/D*/fdchp*.dat,GS01SUMO-SBD12-08-FDCHPA000,recovered_inst,Available,
